run,H_end,issued,remaining,interval,n_a,m1
1542,41,2592000.0,18408000.0,600.0,4,1.0
1543,33,2592000.0,18408000.0,600.0,4,1.0
1544,28,2592000.0,18408000.0,10.0,4,1.0
1545,144,2592000.0,18408000.0,60.0,8,1.0
1546,14,2592000.0,18408000.0,10.0,2,1.0
1547,66,2592000.0,18408000.0,10.0,6,1.0
1548,52,2592000.0000000005,18408000.0,1.0,5,1.0
1549,46,2592000.0000000005,18408000.0,1.0,4,1.0
1550,16,2592000.0000000005,18408000.0,1.0,5,1.0
1551,93,2592000.0000000005,18408000.0,1.0,2,1.0
1552,21,2592000.0000000005,18408000.0,1.0,4,1.0
1553,9,2592000.0,18408000.0,60.0,5,1.0
1554,13,2592000.0,18408000.0,600.0,6,1.0
1555,20,2592000.0000000005,18408000.0,1.0,4,1.0
1556,49,2592000.0,18408000.0,60.0,4,1.0
1557,47,2592000.0,18408000.0,10.0,3,1.0
1558,15,2592000.0000000005,18408000.0,1.0,2,1.0
1559,23,2592000.0,18408000.0,600.0,2,1.0
1560,61,2592000.0,18408000.0,60.0,3,1.0
1561,66,2592000.0,18408000.0,60.0,1,1.0
1562,25,2592000.0,18408000.0,600.0,6,1.0
1563,41,2592000.0,18408000.0,10.0,3,1.0
1564,85,2592000.0,18408000.0,600.0,3,1.0
1565,31,2592000.0,18408000.0,10.0,6,1.0
1566,94,2592000.0,18408000.0,600.0,4,1.0
1567,49,2592000.0000000005,18408000.0,1.0,2,1.0
1568,56,2592000.0,18408000.0,60.0,3,1.0
1569,42,2592000.0,18408000.0,60.0,2,1.0
1570,41,2592000.0,18408000.0,60.0,3,1.0
1571,236,2592000.0,18408000.0,600.0,5,1.0
1572,43,2592000.0000000005,18408000.0,1.0,3,1.0
1573,32,2592000.0000000005,18408000.0,1.0,3,1.0
1574,15,2592000.0000000005,18408000.0,1.0,3,1.0
1575,31,2592000.0,18408000.0,10.0,2,1.0
1576,14,2592000.0,18408000.0,60.0,6,1.0
1577,21,2592000.0000000005,18408000.0,1.0,1,1.0
1578,17,2592000.0,18408000.0,600.0,5,1.0
1579,24,2592000.0,18408000.0,600.0,4,1.0
1580,21,2592000.0,18408000.0,600.0,1,1.0
1581,34,2592000.0000000005,18408000.0,1.0,3,1.0
1582,20,2592000.0,18408000.0,600.0,4,1.0
1583,33,2592000.0,18408000.0,600.0,4,1.0
1584,85,2592000.0,18408000.0,600.0,3,1.0
1585,20,2592000.0,18408000.0,60.0,4,1.0
1586,35,2592000.0000000005,18408000.0,1.0,3,1.0
1587,44,2592000.0,18408000.0,60.0,6,1.0
1588,44,2592000.0,18408000.0,10.0,2,1.0
1589,39,2592000.0,18408000.0,10.0,3,1.0
1590,85,2592000.0,18408000.0,60.0,2,1.0
1591,201,2592000.0,18408000.0,10.0,4,1.0
1592,62,2592000.0,18408000.0,60.0,3,1.0
1593,34,2592000.0000000005,18408000.0,1.0,6,1.0
1594,16,2592000.0,18408000.0,10.0,2,1.0
1595,18,2592000.0,18408000.0,10.0,3,1.0
1596,74,2592000.0,18408000.0,600.0,2,1.0
1597,92,2592000.0000000005,18408000.0,1.0,5,1.0
1598,24,2592000.0,18408000.0,10.0,6,1.0
1599,36,2592000.0,18408000.0,60.0,4,1.0
1600,14,2592000.0,18408000.0,10.0,2,1.0
1601,44,2592000.0,18408000.0,60.0,5,1.0
1602,20,2592000.0,18408000.0,10.0,2,1.0
1603,16,2592000.0,18408000.0,60.0,2,1.0
1604,16,2592000.0,18408000.0,10.0,4,1.0
1605,14,2592000.0,18408000.0,600.0,4,1.0
1606,41,2592000.0,18408000.0,600.0,6,1.0
1607,19,2592000.0000000005,18408000.0,1.0,3,1.0
1608,1907,2592000.0000000005,18408000.0,1.0,5,1.0
1609,14,2592000.0,18408000.0,600.0,5,1.0
1610,88,2592000.0,18408000.0,600.0,5,1.0
1611,66,2592000.0000000005,18408000.0,1.0,5,1.0
1612,27,2592000.0,18408000.0,60.0,2,1.0
1613,144,2592000.0000000005,18408000.0,1.0,3,1.0
1614,11,2592000.0,18408000.0,10.0,3,1.0
1615,147,2592000.0000000005,18408000.0,1.0,6,1.0
1616,288,2592000.0,18408000.0,10.0,3,1.0
1617,23,2592000.0000000005,18408000.0,1.0,4,1.0
1618,42,2592000.0,18408000.0,60.0,3,1.0
1619,54,2592000.0000000005,18408000.0,1.0,6,1.0
1620,18,2592000.0,18408000.0,600.0,6,1.0
1621,117,2592000.0,18408000.0,60.0,2,1.0
1622,118,2592000.0000000005,18408000.0,1.0,5,1.0
1623,34,2592000.0,18408000.0,600.0,1,1.0
1624,40,2592000.0,18408000.0,600.0,4,1.0
1625,60,2592000.0,18408000.0,600.0,3,1.0
1626,15,2592000.0000000005,18408000.0,1.0,3,1.0
1627,38,2592000.0000000005,18408000.0,1.0,4,1.0
1628,54,2592000.0,18408000.0,10.0,3,1.0
1629,12,2592000.0,18408000.0,60.0,4,1.0
1630,16,2592000.0000000005,18408000.0,1.0,4,1.0
1631,24,2592000.0,18408000.0,600.0,4,1.0
1632,23,2592000.0,18408000.0,60.0,4,1.0
1633,29,2592000.0,18408000.0,60.0,7,1.0
1634,58,2592000.0,18408000.0,600.0,5,1.0
1635,36,2592000.0000000005,18408000.0,1.0,1,1.0
1636,13,2592000.0,18408000.0,600.0,4,1.0
1637,37,2592000.0,18408000.0,60.0,6,1.0
1638,24,2592000.0,18408000.0,10.0,5,1.0
1639,38,2592000.0000000005,18408000.0,1.0,5,1.0
1640,22,2592000.0,18408000.0,600.0,4,1.0
1641,136,2592000.0000000005,18408000.0,1.0,7,1.0
1642,28,2592000.0000000005,18408000.0,1.0,4,1.0
1643,33,2592000.0,18408000.0,60.0,3,1.0
1644,39,2592000.0000000005,18408000.0,1.0,5,1.0
1645,9,2592000.0000000005,18408000.0,1.0,7,1.0
1646,17,2592000.0,18408000.0,60.0,6,1.0
1647,11,2592000.0,18408000.0,600.0,5,1.0
1648,77,2592000.0,18408000.0,600.0,5,1.0
1649,15,2592000.0,18408000.0,10.0,3,1.0
1650,19,2592000.0,18408000.0,60.0,2,1.0
1651,182,2592000.0,18408000.0,10.0,4,1.0
1652,196,2592000.0,18408000.0,600.0,4,1.0
1653,62,2592000.0,18408000.0,60.0,1,1.0
1654,40,2592000.0,18408000.0,600.0,6,1.0
1655,12,2592000.0,18408000.0,600.0,2,1.0
1656,36,2592000.0000000005,18408000.0,1.0,5,1.0
1657,14,2592000.0000000005,18408000.0,1.0,8,1.0
1658,37,2592000.0,18408000.0,10.0,3,1.0
1659,307,2592000.0,18408000.0,10.0,3,1.0
1660,26,2592000.0,18408000.0,600.0,3,1.0
1661,18,2592000.0,18408000.0,10.0,2,1.0
1662,9,2592000.0,18408000.0,60.0,5,1.0
1663,27,2592000.0,18408000.0,600.0,5,1.0
1664,19,2592000.0,18408000.0,10.0,3,1.0
1665,17,2592000.0000000005,18408000.0,1.0,2,1.0
1666,17,2592000.0,18408000.0,600.0,2,1.0
1667,32,2592000.0,18408000.0,600.0,4,1.0
1668,58,2592000.0,18408000.0,600.0,2,1.0
1669,82,2592000.0,18408000.0,600.0,4,1.0
1670,27,2592000.0,18408000.0,600.0,5,1.0
1671,56,2592000.0000000005,18408000.0,1.0,4,1.0
1672,31,2592000.0000000005,18408000.0,1.0,4,1.0
1673,45,2592000.0,18408000.0,10.0,6,1.0
1674,30,2592000.0,18408000.0,10.0,4,1.0
1675,34,2592000.0,18408000.0,10.0,5,1.0
1676,38,2592000.0,18408000.0,10.0,6,1.0
1677,23,2592000.0000000005,18408000.0,1.0,5,1.0
1678,134,2592000.0,18408000.0,600.0,7,1.0
1679,15,2592000.0000000005,18408000.0,1.0,5,1.0
1680,26,2592000.0,18408000.0,600.0,3,1.0
1681,14,2592000.0000000005,18408000.0,1.0,4,1.0
1682,1132,2592000.0,18408000.0,600.0,6,1.0
1683,45,2592000.0000000005,18408000.0,1.0,3,1.0
1684,116,2592000.0,18408000.0,60.0,6,1.0
1685,86,2592000.0000000005,18408000.0,1.0,1,1.0
1686,13,2592000.0000000005,18408000.0,1.0,5,1.0
1687,14,2592000.0000000005,18408000.0,1.0,3,1.0
1688,15,2592000.0,18408000.0,10.0,4,1.0
1689,36,2592000.0,18408000.0,60.0,6,1.0
1690,29,2592000.0,18408000.0,60.0,5,1.0
1691,21,2592000.0,18408000.0,60.0,5,1.0
1692,38,2592000.0000000005,18408000.0,1.0,8,1.0
1693,25,2592000.0,18408000.0,60.0,2,1.0
1694,25,2592000.0,18408000.0,600.0,5,1.0
1695,11,2592000.0,18408000.0,600.0,5,1.0
1696,12,2592000.0,18408000.0,10.0,2,1.0
1697,37,2592000.0,18408000.0,10.0,2,1.0
1698,39,2592000.0,18408000.0,60.0,5,1.0
1699,118,2592000.0,18408000.0,600.0,4,1.0
1700,76,2592000.0000000005,18408000.0,1.0,1,1.0
1701,48,2592000.0,18408000.0,60.0,3,1.0
1702,15,2592000.0,18408000.0,600.0,3,1.0
1703,177,2592000.0,18408000.0,60.0,3,1.0
1704,17,2592000.0,18408000.0,60.0,3,1.0
1705,27,2592000.0,18408000.0,60.0,3,1.0
1706,187,2592000.0,18408000.0,10.0,3,1.0
1707,47,2592000.0000000005,18408000.0,1.0,1,1.0
1708,27,2592000.0000000005,18408000.0,1.0,1,1.0
1709,71,2592000.0,18408000.0,10.0,4,1.0
1710,21,2592000.0,18408000.0,600.0,4,1.0
1711,36,2592000.0,18408000.0,10.0,3,1.0
1712,380,2592000.0,18408000.0,60.0,5,1.0
1713,13,2592000.0000000005,18408000.0,1.0,8,1.0
1714,57,2592000.0,18408000.0,10.0,4,1.0
1715,10,2592000.0,18408000.0,10.0,5,1.0
1716,26,2592000.0,18408000.0,60.0,4,1.0
1717,44,2592000.0000000005,18408000.0,1.0,2,1.0
1718,13,2592000.0000000005,18408000.0,1.0,3,1.0
1719,16,2592000.0,18408000.0,600.0,4,1.0
1720,53,2592000.0,18408000.0,60.0,2,1.0
1721,14,2592000.0,18408000.0,600.0,1,1.0
1722,173,2592000.0000000005,18408000.0,1.0,5,1.0
1723,43,2592000.0,18408000.0,60.0,5,1.0
1724,19,2592000.0,18408000.0,600.0,6,1.0
1725,11,2592000.0,18408000.0,60.0,4,1.0
1726,46,2592000.0,18408000.0,600.0,5,1.0
1727,59,2592000.0,18408000.0,600.0,3,1.0
1728,17,2592000.0,18408000.0,60.0,4,1.0
1729,21,2592000.0,18408000.0,60.0,5,1.0
1730,39,2592000.0,18408000.0,60.0,2,1.0
1731,44,2592000.0,18408000.0,60.0,4,1.0
1732,9,2592000.0000000005,18408000.0,1.0,7,1.0
1733,99,2592000.0000000005,18408000.0,1.0,2,1.0
1734,17,2592000.0000000005,18408000.0,1.0,7,1.0
1735,8,2592000.0,18408000.0,10.0,7,1.0
1736,15,2592000.0,18408000.0,60.0,1,1.0
1737,17,2592000.0,18408000.0,10.0,1,1.0
1738,16,2592000.0,18408000.0,600.0,2,1.0
1739,16,2592000.0000000005,18408000.0,1.0,5,1.0
1740,20,2592000.0000000005,18408000.0,1.0,3,1.0
1741,109,2592000.0,18408000.0,600.0,3,1.0
1742,29,2592000.0,18408000.0,600.0,1,1.0
1743,15,2592000.0000000005,18408000.0,1.0,4,1.0
1744,60,2592000.0000000005,18408000.0,1.0,2,1.0
1745,33,2592000.0000000005,18408000.0,1.0,3,1.0
1746,11,2592000.0,18408000.0,60.0,4,1.0
1747,22,2592000.0,18408000.0,600.0,5,1.0
1748,36,2592000.0,18408000.0,10.0,6,1.0
1749,12,2592000.0,18408000.0,10.0,5,1.0
1750,21,2592000.0000000005,18408000.0,1.0,6,1.0
1751,18,2592000.0,18408000.0,60.0,4,1.0
1752,118,2592000.0,18408000.0,600.0,6,1.0
1753,22,2592000.0000000005,18408000.0,1.0,6,1.0
1754,188,2592000.0,18408000.0,600.0,4,1.0
1755,96,2592000.0,18408000.0,600.0,5,1.0
1756,229,2592000.0000000005,18408000.0,1.0,4,1.0
1757,98,2592000.0,18408000.0,10.0,3,1.0
1758,16,2592000.0000000005,18408000.0,1.0,5,1.0
1759,48,2592000.0,18408000.0,10.0,5,1.0
1760,63,2592000.0000000005,18408000.0,1.0,5,1.0
1761,10,2592000.0,18408000.0,10.0,2,1.0
1762,23,2592000.0,18408000.0,600.0,2,1.0
1763,43,2592000.0,18408000.0,60.0,5,1.0
1764,13,2592000.0,18408000.0,60.0,6,1.0
1765,18,2592000.0,18408000.0,60.0,4,1.0
1766,18,2592000.0,18408000.0,10.0,3,1.0
1767,20,2592000.0,18408000.0,600.0,5,1.0
1768,120,2592000.0,18408000.0,600.0,2,1.0
1769,28,2592000.0000000005,18408000.0,1.0,5,1.0
1770,65,2592000.0,18408000.0,60.0,2,1.0
1771,71,2592000.0,18408000.0,10.0,2,1.0
1772,33,2592000.0,18408000.0,60.0,2,1.0
1773,15,2592000.0,18408000.0,600.0,3,1.0
1774,26,2592000.0000000005,18408000.0,1.0,5,1.0
1775,74,2592000.0000000005,18408000.0,1.0,3,1.0
1776,40,2592000.0,18408000.0,60.0,4,1.0
1777,13,2592000.0,18408000.0,10.0,9,1.0
1778,14,2592000.0,18408000.0,60.0,5,1.0
1779,16,2592000.0,18408000.0,60.0,3,1.0
1780,13,2592000.0000000005,18408000.0,1.0,4,1.0
1781,97,2592000.0000000005,18408000.0,1.0,5,1.0
1782,31,2592000.0,18408000.0,10.0,4,1.0
1783,26,2592000.0,18408000.0,60.0,2,1.0
1784,12,2592000.0,18408000.0,10.0,5,1.0
1785,19,2592000.0,18408000.0,60.0,9,1.0
1786,33,2592000.0,18408000.0,60.0,4,1.0
1787,14,2592000.0,18408000.0,60.0,4,1.0
1788,67,2592000.0000000005,18408000.0,1.0,3,1.0
1789,15,2592000.0,18408000.0,60.0,4,1.0
1790,160,2592000.0,18408000.0,600.0,6,1.0
1791,16,2592000.0,18408000.0,10.0,3,1.0
1792,128,2592000.0000000005,18408000.0,1.0,5,1.0
1793,162,2592000.0,18408000.0,60.0,1,1.0
1794,29,2592000.0,18408000.0,600.0,5,1.0
1795,1435,2592000.0,18408000.0,600.0,1,1.0
1796,82,2592000.0,18408000.0,60.0,5,1.0
1797,95,2592000.0000000005,18408000.0,1.0,3,1.0
1798,165,2592000.0,18408000.0,10.0,4,1.0
1799,45,2592000.0,18408000.0,60.0,5,1.0
1800,40,2592000.0000000005,18408000.0,1.0,3,1.0
1801,60,2592000.0,18408000.0,60.0,5,1.0
1802,29,2592000.0,18408000.0,600.0,4,1.0
1803,64,2592000.0,18408000.0,60.0,3,1.0
1804,12,2592000.0,18408000.0,10.0,6,1.0
1805,86,2592000.0,18408000.0,60.0,2,1.0
1806,27,2592000.0,18408000.0,600.0,3,1.0
1807,22,2592000.0,18408000.0,10.0,6,1.0
1808,19,2592000.0000000005,18408000.0,1.0,4,1.0
1809,51,2592000.0,18408000.0,60.0,2,1.0
1810,92,2592000.0000000005,18408000.0,1.0,3,1.0
1811,98,2592000.0,18408000.0,10.0,4,1.0
1812,12,2592000.0,18408000.0,600.0,5,1.0
1813,12,2592000.0000000005,18408000.0,1.0,4,1.0
1814,14,2592000.0,18408000.0,10.0,4,1.0
1815,13,2592000.0,18408000.0,600.0,4,1.0
1816,28,2592000.0,18408000.0,60.0,5,1.0
1817,90,2592000.0000000005,18408000.0,1.0,5,1.0
1818,41,2592000.0,18408000.0,600.0,2,1.0
1819,21,2592000.0,18408000.0,60.0,5,1.0
1820,30,2592000.0000000005,18408000.0,1.0,4,1.0
1821,53,2592000.0000000005,18408000.0,1.0,4,1.0
1822,95,2592000.0,18408000.0,60.0,3,1.0
1823,114,2592000.0000000005,18408000.0,1.0,4,1.0
1824,11,2592000.0000000005,18408000.0,1.0,2,1.0
1825,106,2592000.0,18408000.0,600.0,5,1.0
1826,422,2592000.0000000005,18408000.0,1.0,2,1.0
1827,14,2592000.0,18408000.0,60.0,7,1.0
1828,36,2592000.0,18408000.0,60.0,4,1.0
1829,33,2592000.0000000005,18408000.0,1.0,2,1.0
1830,121,2592000.0,18408000.0,10.0,7,1.0
1831,101,2592000.0,18408000.0,10.0,3,1.0
1832,19,2592000.0,18408000.0,60.0,4,1.0
1833,11,2592000.0,18408000.0,10.0,3,1.0
1834,27,2592000.0,18408000.0,600.0,4,1.0
1835,11,2592000.0000000005,18408000.0,1.0,5,1.0
1836,320,2592000.0000000005,18408000.0,1.0,4,1.0
1837,61,2592000.0,18408000.0,10.0,2,1.0
1838,435,2592000.0,18408000.0,600.0,3,1.0
1839,16,2592000.0,18408000.0,60.0,6,1.0
1840,40,2592000.0,18408000.0,10.0,2,1.0
1841,33,2592000.0000000005,18408000.0,1.0,7,1.0
1842,17,2592000.0,18408000.0,10.0,5,1.0
1843,63,2592000.0000000005,18408000.0,1.0,7,1.0
1844,28,2592000.0,18408000.0,10.0,5,1.0
1845,22,2592000.0000000005,18408000.0,1.0,4,1.0
1846,16,2592000.0,18408000.0,10.0,2,1.0
1847,19,2592000.0000000005,18408000.0,1.0,3,1.0
1848,11,2592000.0000000005,18408000.0,1.0,5,1.0
1849,41,2592000.0,18408000.0,10.0,3,1.0
1850,70,2592000.0000000005,18408000.0,1.0,6,1.0
1851,142,2592000.0,18408000.0,60.0,5,1.0
1852,21,2592000.0,18408000.0,600.0,4,1.0
1853,78,2592000.0,18408000.0,10.0,3,1.0
1854,12,2592000.0,18408000.0,60.0,2,1.0
1855,16,2592000.0,18408000.0,10.0,3,1.0
1856,195,2592000.0,18408000.0,600.0,5,1.0
1857,15,2592000.0,18408000.0,60.0,3,1.0
1858,14,2592000.0000000005,18408000.0,1.0,4,1.0
1859,12,2592000.0000000005,18408000.0,1.0,4,1.0
1860,27,2592000.0,18408000.0,10.0,3,1.0
1861,11,2592000.0,18408000.0,60.0,2,1.0
1862,25,2592000.0,18408000.0,600.0,6,1.0
1863,35,2592000.0,18408000.0,60.0,4,1.0
1864,14,2592000.0,18408000.0,600.0,2,1.0
1865,8,2592000.0,18408000.0,10.0,5,1.0
1866,56,2592000.0,18408000.0,60.0,5,1.0
1867,27,2592000.0,18408000.0,600.0,5,1.0
1868,33,2592000.0,18408000.0,600.0,7,1.0
1869,432,2592000.0,18408000.0,600.0,4,1.0
1870,43,2592000.0000000005,18408000.0,1.0,5,1.0
1871,28,2592000.0,18408000.0,10.0,4,1.0
1872,38,2592000.0,18408000.0,600.0,5,1.0
1873,38,2592000.0,18408000.0,60.0,4,1.0
1874,30,2592000.0,18408000.0,10.0,4,1.0
1875,16,2592000.0000000005,18408000.0,1.0,2,1.0
1876,42,2592000.0,18408000.0,600.0,4,1.0
1877,15,2592000.0,18408000.0,600.0,7,1.0
1878,20,2592000.0000000005,18408000.0,1.0,4,1.0
1879,23,2592000.0000000005,18408000.0,1.0,3,1.0
1880,64,2592000.0,18408000.0,60.0,3,1.0
1881,16,2592000.0,18408000.0,10.0,3,1.0
1882,39,2592000.0,18408000.0,10.0,3,1.0
1883,17,2592000.0,18408000.0,600.0,6,1.0
1884,156,2592000.0000000005,18408000.0,1.0,6,1.0
1885,15,2592000.0,18408000.0,60.0,3,1.0
1886,123,2592000.0,18408000.0,60.0,4,1.0
1887,49,2592000.0000000005,18408000.0,1.0,4,1.0
1888,17,2592000.0,18408000.0,60.0,1,1.0
1889,20,2592000.0000000005,18408000.0,1.0,2,1.0
1890,156,2592000.0,18408000.0,600.0,3,1.0
1891,13,2592000.0,18408000.0,10.0,5,1.0
1892,15,2592000.0,18408000.0,10.0,4,1.0
1893,15,2592000.0,18408000.0,10.0,5,1.0
1894,14,2592000.0,18408000.0,10.0,4,1.0
1895,25,2592000.0,18408000.0,10.0,4,1.0
1896,300,2592000.0,18408000.0,10.0,6,1.0
1897,46,2592000.0,18408000.0,600.0,7,1.0
1898,12,2592000.0,18408000.0,60.0,4,1.0
1899,28,2592000.0,18408000.0,60.0,3,1.0
1900,25,2592000.0,18408000.0,10.0,3,1.0
1901,30,2592000.0000000005,18408000.0,1.0,3,1.0
1902,13,2592000.0,18408000.0,60.0,4,1.0
1903,11,2592000.0,18408000.0,60.0,3,1.0
1904,140,2592000.0,18408000.0,10.0,5,1.0
1905,32,2592000.0,18408000.0,600.0,2,1.0
1906,42,2592000.0,18408000.0,600.0,2,1.0
1907,45,2592000.0,18408000.0,10.0,2,1.0
1908,18,2592000.0,18408000.0,60.0,3,1.0
1909,20,2592000.0,18408000.0,60.0,5,1.0
1910,13,2592000.0000000005,18408000.0,1.0,3,1.0
1911,32,2592000.0,18408000.0,600.0,6,1.0
1912,127,2592000.0,18408000.0,600.0,5,1.0
1913,17,2592000.0000000005,18408000.0,1.0,5,1.0
1914,68,2592000.0,18408000.0,10.0,4,1.0
1915,15,2592000.0000000005,18408000.0,1.0,6,1.0
1916,14,2592000.0,18408000.0,60.0,3,1.0
1917,19,2592000.0,18408000.0,10.0,5,1.0
1918,19,2592000.0,18408000.0,10.0,2,1.0
1919,27,2592000.0,18408000.0,60.0,1,1.0
1920,37,2592000.0,18408000.0,60.0,2,1.0
1921,797,2592000.0,18408000.0,60.0,3,1.0
1922,15,2592000.0,18408000.0,10.0,4,1.0
1923,24,2592000.0,18408000.0,600.0,3,1.0
1924,80,2592000.0,18408000.0,60.0,6,1.0
1925,14,2592000.0000000005,18408000.0,1.0,5,1.0
1926,8,2592000.0,18408000.0,60.0,4,1.0
1927,9,2592000.0,18408000.0,10.0,6,1.0
1928,14,2592000.0,18408000.0,10.0,5,1.0
1929,32,2592000.0,18408000.0,60.0,4,1.0
1930,167,2592000.0,18408000.0,10.0,6,1.0
1931,39,2592000.0000000005,18408000.0,1.0,3,1.0
1932,13,2592000.0000000005,18408000.0,1.0,3,1.0
1933,28,2592000.0,18408000.0,600.0,4,1.0
1934,28,2592000.0,18408000.0,10.0,1,1.0
1935,15,2592000.0,18408000.0,10.0,4,1.0
1936,26,2592000.0,18408000.0,10.0,1,1.0
1937,45,2592000.0,18408000.0,60.0,5,1.0
1938,56,2592000.0,18408000.0,60.0,6,1.0
1939,15,2592000.0,18408000.0,60.0,4,1.0
1940,8,2592000.0,18408000.0,60.0,4,1.0
1941,121,2592000.0000000005,18408000.0,1.0,7,1.0
1942,212,2592000.0,18408000.0,10.0,4,1.0
1943,20,2592000.0,18408000.0,600.0,3,1.0
1944,17,2592000.0,18408000.0,10.0,6,1.0
1945,56,2592000.0000000005,18408000.0,1.0,3,1.0
1946,31,2592000.0000000005,18408000.0,1.0,3,1.0
1947,35,2592000.0,18408000.0,600.0,3,1.0
1948,12,2592000.0,18408000.0,10.0,4,1.0
1949,713,2592000.0000000005,18408000.0,1.0,3,1.0
1950,107,2592000.0,18408000.0,600.0,5,1.0
1951,73,2592000.0,18408000.0,60.0,6,1.0
1952,110,2592000.0,18408000.0,10.0,1,1.0
1953,20,2592000.0,18408000.0,10.0,7,1.0
1954,40,2592000.0,18408000.0,60.0,3,1.0
1955,13,2592000.0,18408000.0,10.0,3,1.0
1956,24,2592000.0,18408000.0,60.0,5,1.0
1957,37,2592000.0000000005,18408000.0,1.0,2,1.0
1958,40,2592000.0,18408000.0,600.0,2,1.0
1959,15,2592000.0,18408000.0,600.0,4,1.0
1960,13,2592000.0,18408000.0,60.0,5,1.0
1961,70,2592000.0,18408000.0,600.0,5,1.0
1962,381,2592000.0,18408000.0,10.0,6,1.0
1963,48,2592000.0,18408000.0,10.0,2,1.0
1964,47,2592000.0,18408000.0,600.0,3,1.0
1965,41,2592000.0,18408000.0,10.0,3,1.0
1966,24,2592000.0,18408000.0,600.0,3,1.0
1967,12,2592000.0,18408000.0,60.0,4,1.0
1968,291,2592000.0,18408000.0,600.0,3,1.0
1969,43,2592000.0,18408000.0,600.0,5,1.0
1970,159,2592000.0,18408000.0,600.0,4,1.0
1971,59,2592000.0000000005,18408000.0,1.0,2,1.0
1972,15,2592000.0000000005,18408000.0,1.0,8,1.0
1973,27,2592000.0,18408000.0,600.0,4,1.0
1974,20,2592000.0,18408000.0,600.0,2,1.0
1975,15,2592000.0,18408000.0,60.0,5,1.0
1976,315,2592000.0,18408000.0,10.0,5,1.0
1977,15,2592000.0000000005,18408000.0,1.0,5,1.0
1978,28,2592000.0,18408000.0,10.0,5,1.0
1979,212,2592000.0,18408000.0,10.0,6,1.0
1980,62,2592000.0,18408000.0,10.0,6,1.0
1981,37,2592000.0,18408000.0,10.0,4,1.0
1982,28,2592000.0,18408000.0,600.0,7,1.0
1983,43,2592000.0,18408000.0,60.0,5,1.0
1984,32,2592000.0000000005,18408000.0,1.0,6,1.0
1985,29,2592000.0000000005,18408000.0,1.0,4,1.0
1986,17,2592000.0,18408000.0,600.0,6,1.0
1987,133,2592000.0000000005,18408000.0,1.0,8,1.0
1988,138,2592000.0,18408000.0,10.0,6,1.0
1989,41,2592000.0,18408000.0,10.0,5,1.0
1990,20,2592000.0,18408000.0,10.0,8,1.0
1991,58,2592000.0,18408000.0,60.0,3,1.0
1992,38,2592000.0000000005,18408000.0,1.0,4,1.0
1993,9,2592000.0000000005,18408000.0,1.0,4,1.0
1994,39,2592000.0,18408000.0,60.0,5,1.0
1995,33,2592000.0,18408000.0,600.0,3,1.0
1996,82,2592000.0,18408000.0,10.0,7,1.0
1997,19,2592000.0,18408000.0,60.0,4,1.0
1998,27,2592000.0,18408000.0,600.0,6,1.0
1999,19,2592000.0,18408000.0,600.0,5,1.0
